"Ebene";"EDV-Code";"Code";"Ebene Erl.";"Titel/Erläuterungstext"
4;"05130";"05.1.3.0";"002.001";"Restaurierung von Kunstwerken, Antikmöbel und Antikteppichen, die nicht als Wertanlage (Investitionen) gelten"
4;"05130";"05.1.3.0";"003";"Umfasst nicht:"
4;"05130";"05.1.3.0";"003.001";"Käufe von Materialien für vom Haushalt selbst durchgeführte Reparaturen (s. 05.1.1) oder (s. 05.1.2)"
4;"05130";"05.1.3.0";"003.002";"Lieferung und Installation von Möbeln und Einrichtungsgegenständen (s. 05.1.1)"
4;"05130";"05.1.3.0";"003.003";"Verlegen von Bodenbelägen (s. 05.1.2.3)"
4;"05130";"05.1.3.0";"003.004";"Reinigung von Teppichen (s. 05.6.2.2)"
4;"05130";"05.1.3.0";"003.005";"Restaurierung von Antikmöbeln, Kunstwerken und Teppichen, die als Investitionen gelten"
2;"052";"05.2";"000";"Heimtextilien"
3;"0520";"05.2.0";"000";"Heimtextilien"
3;"0520";"05.2.0";"001";"Umfasst:"
3;"0520";"05.2.0";"001.001";"Möbelstoffe, Gardinenstoffe, Gardinen, Vorhangseitenteile, Markisen, Türvorhänge und Textiljalousien"
3;"0520";"05.2.0";"001.002";"Bettzeug wie Futons, Kissen, Polster und Hängematten"
3;"0520";"05.2.0";"001.003";"Bettwäsche wie Leintücher, Kissenbezüge, Bettdecken, Reisedecken, Plaids, Daunendecken, Steppdecken und Moskitonetze"
3;"0520";"05.2.0";"001.004";"Tisch- und Badezimmerwäsche, wie Tischdecken, Servietten, Handtücher und Waschlappen"
3;"0520";"05.2.0";"001.005";"Andere Heimtextilien, wie Einkaufstaschen, Wäschebeutel, Schuhbeutel, Abdeckungen für Kleidung und Möbel, Fahnen, Sonnenschirme usw."
3;"0520";"05.2.0";"001.006";"Reparaturen an solchen Artikeln"
3;"0520";"05.2.0";"002";"Umfasst auch:"
3;"0520";"05.2.0";"002.001";"Meterware"
3;"0520";"05.2.0";"002.002";"Öltuch"
3;"0520";"05.2.0";"002.003";"Bade-, Flecht- und Türmatten"
3;"0520";"05.2.0";"003";"Umfasst nicht:"
3;"0520";"05.2.0";"003.001";"Textile Wandbekleidungen (s. 04.3.1)"
3;"0520";"05.2.0";"003.002";"Wandteppiche, Bildstickereien u.Ä. (s. 05.1.1)"
3;"0520";"05.2.0";"003.003";"Bodenbeläge wie Teppiche und Textilbeläge (s. 05.1.2)"
3;"0520";"05.2.0";"003.004";"Heizdecken, Heizkissen (s. 05.3.2)"
3;"0520";"05.2.0";"003.005";"Miete von Haushaltswäsche (s. 05.6.2)"
3;"0520";"05.2.0";"003.006";"Abdeckungen für Kraftwagen, Krafträder usw. (s. 07.2.1)"
3;"0520";"05.2.0";"003.007";"Luftmatratzen und Schlafsäcke (s. 09.3.2)"
4;"05201";"05.2.0.1";"000";"Möbelstoffe und Gardinen"
4;"05201";"05.2.0.1";"001";"Umfasst:"
4;"05201";"05.2.0.1";"001.001";"Möbelstoffe, Gardinenstoffe, Gardinen, Vorhangseitenteile, Markisen, Türvorhänge und Textiljalousien"
4;"05201";"05.2.0.1";"002";"Umfasst nicht:"
4;"05201";"05.2.0.1";"002.001";"Reparaturen an Möbelstoffen und Gardinen (s. 05.2.0.4)"
4;"05202";"05.2.0.2";"000";"Bettwäsche"
4;"05202";"05.2.0.2";"001";"Umfasst:"
4;"05202";"05.2.0.2";"001.001";"Bettwäsche wie Leintücher, Kissenbezüge, Bettdecken, Reisedecken, Plaids, Daunendecken, Steppdecken und Moskitonetze"
4;"05202";"05.2.0.2";"002";"Umfasst nicht:"
4;"05202";"05.2.0.2";"002.001";"Reparaturen an Bettwäsche (s. 05.2.0.4)"
4;"05202";"05.2.0.2";"002.002";"Heizdecken, Heizkissen (s. 05.3.2.9)"
4;"05202";"05.2.0.2";"002.003";"Luftmatratzen und Schlafsäcke (s. 09.3.2.2)"
4;"05203";"05.2.0.3";"000";"Tisch- und Badezimmerwäsche"
4;"05203";"05.2.0.3";"001";"Umfasst:"
4;"05203";"05.2.0.3";"001.001";"Tisch- und Badezimmerwäsche, wie Tischdecken, Servietten, Handtücher und Waschlappen"
4;"05203";"05.2.0.3";"002";"Umfasst nicht:"
4;"05203";"05.2.0.3";"002.001";"Reparaturen an Tisch- und Badezimmerwäsche (s. 05.2.0.4)"
4;"05204";"05.2.0.4";"000";"Reparaturen an Heimtextilien"
4;"05204";"05.2.0.4";"001";"Umfasst:"
4;"05204";"05.2.0.4";"001.001";"Reparaturen an Heimtextilien"
4;"05209";"05.2.0.9";"000";"Andere Heimtextilien"
4;"05209";"05.2.0.9";"001";"Umfasst:"
4;"05209";"05.2.0.9";"001.001";"Andere Heimtextilien, wie Einkaufstaschen, Wäschebeutel, Schuhbeutel, Abdeckungen für Kleidung und Möbel, Fahnen, Sonnenschirme usw."
4;"05209";"05.2.0.9";"002";"Umfasst auch:"
4;"05209";"05.2.0.9";"002.001";"Meterware"
4;"05209";"05.2.0.9";"002.002";"Wachstücher"
4;"05209";"05.2.0.9";"002.003";"Bade-, Flecht- und Türmatten"
4;"05209";"05.2.0.9";"003";"Umfasst nicht:"
4;"05209";"05.2.0.9";"003.001";"Reparaturen an anderen Heimtextilien (s. 05.2.0.4)"
4;"05209";"05.2.0.9";"003.002";"Abdeckungen für Kraftwagen, Krafträder usw. (s. 07.2.1.3)"
2;"053";"05.3";"000";"Haushaltsgeräte"
3;"0531";"05.3.1";"000";"Elektrische u.a. Haushaltsgroßgeräte"
3;"0531";"05.3.1";"001";"Umfasst:"
3;"0531";"05.3.1";"001.001";"Kühlschränke, Gefrierschränke, Kühl- und Gefrierkombinationen"
3;"0531";"05.3.1";"001.002";"Waschmaschinen, Trockner, Trockenschränke, Geschirrspüler, Bügelmaschinen und Bügelpressen"
3;"0531";"05.3.1";"001.003";"Kocher, Drehspieße, Kamineinsätze, Küchenherde, Backöfen und Mikrowellenherde"
3;"0531";"05.3.1";"001.004";"Klimageräte, Luftbefeuchter, Raumheizgeräte, Warmwasserbereiter, Ventilatoren und Dunstabzugshauben"
3;"0531";"05.3.1";"001.005";"Staubsauger, Dampfreinigungsgeräte, Teppichshampooniermaschinen und Bodenreinigungsgeräte (Scheuer-, Wachs- und Poliermaschinen)"
3;"0531";"05.3.1";"001.006";"Andere Haushaltsgroßgeräte wie Geldschränke, Nähmaschinen, Strickmaschinen, Wasserenthärter usw."
3;"0531";"05.3.1";"002";"Umfasst auch:"
3;"0531";"05.3.1";"002.001";"Geräteinstallationen und Lieferungen"
3;"0531";"05.3.1";"002.002";"Ersatzteilkäufe der Haushalte für selbst durchgeführte Reparaturen"
3;"0531";"05.3.1";"003";"Umfasst nicht:"
3;"0531";"05.3.1";"003.001";"Tischventilatoren (s. 05.3.2)"
3;"0531";"05.3.1";"003.002";"Geräte, die fest in das Gebäude eingebaut sind (Investitionen)"
4;"05311";"05.3.1.1";"000";"Kühlschränke, Gefrierschränke, Kühl- und Gefrierkombinationen"
4;"05311";"05.3.1.1";"001";"Umfasst:"
4;"05311";"05.3.1.1";"002";"- Kühlschränke, Gefrierschränke, Kühl- und Gefrierkombinationen"
4;"05312";"05.3.1.2";"000";"Waschmaschinen, Trockner und Geschirrspüler"
4;"05312";"05.3.1.2";"001";"Umfasst:"
4;"05312";"05.3.1.2";"001.001";"Trommeltrockner, Trockenschränke, Handtuchtrockner"
4;"05312";"05.3.1.2";"002";"Umfasst nicht:"
4;"05312";"05.3.1.2";"002.001";"Reparaturen an solchen Artikeln (s. 05.3.3.0)"
4;"05313";"05.3.1.3";"000";"Kocher"
4;"05313";"05.3.1.3";"001";"Umfasst:"
4;"05313";"05.3.1.3";"002";"- Elektro-, Gas-, Öl-, Glaskeramikkochfelder, Kamineinsätze, Drehspieße, Elektro-, Gas-, Heißluftherde, Kombiherde und Mikrowellenherde"
4;"05313";"05.3.1.3";"003";"Umfasst nicht:"
4;"05313";"05.3.1.3";"003.001";"Reparaturen an solchen Artikeln (s. 05.3.3.0)"
4;"05314";"05.3.1.4";"000";"Heizgeräte, Klimageräte"
4;"05314";"05.3.1.4";"001";"Umfasst:"
4;"05314";"05.3.1.4";"001.001";"Klimageräte, Luftbefeuchter, Raumheizgeräte, Warmwasserbereiter, Ventilatoren und Dunstabzugshauben"
4;"05314";"05.3.1.4";"002";"Umfasst nicht:"
4;"05314";"05.3.1.4";"002.001";"Reparaturen an solchen Artikeln (s. 05.3.3.0)"
4;"05315";"05.3.1.5";"000";"Reinigungsgeräte"
4;"05315";"05.3.1.5";"001";"Umfasst:"
4;"05315";"05.3.1.5";"001.001";"Staubsauger, Dampfreinigungsgeräte, Teppichshampooniermaschinen und Bodenreinigungsgeräte (Scheuer-, Wachs- und Poliermaschinen)"
4;"05315";"05.3.1.5";"002";"Umfasst nicht:"
4;"05315";"05.3.1.5";"002.001";"Reparaturen an solchen Artikeln (s. 05.3.3.0)"
4;"05319";"05.3.1.9";"000";"Andere Haushaltsgroßgeräte"
4;"05319";"05.3.1.9";"001";"Umfasst:"
4;"05319";"05.3.1.9";"001.001";"Andere Haushaltsgroßgeräte wie Geldschränke, Nähmaschinen, Strickmaschinen, Wasserenthärter usw."
4;"05319";"05.3.1.9";"002";"Umfasst nicht:"
4;"05319";"05.3.1.9";"002.001";"Reparaturen an solchen Artikeln (s. 05.3.3.0)"
3;"0532";"05.3.2";"000";"Elektrische Kleingeräte für den Haushalt"
3;"0532";"05.3.2";"001";"Umfasst:"
3;"0532";"05.3.2";"001.001";"Kaffeemühlen, Kaffeemaschinen, Küchenmaschinen, Entsafter, Mixgeräte"
3;"0532";"05.3.2";"001.002";"Fritteusen, Grillgeräte, Toaster"
3;"0532";"05.3.2";"001.003";"Elektromesser, Brotschneidegeräte, Dosenöffner"
3;"0532";"05.3.2";"001.004";"Eis-, Sorbet- und Joghurtmaschinen"
3;"0532";"05.3.2";"001.005";"Wärmeplatten, Bügeleisen, Teekesseln, Wasserkocher, Eierkocher"
3;"0532";"05.3.2";"001.006";"Tischventilatoren, Heizdecken, Heizkissen"
3;"0532";"05.3.2";"002";"Umfasst auch:"
3;"0532";"05.3.2";"002.001";"Ersatzteilkäufe der Haushalte für selbst durchgeführte Reparaturen"
3;"0532";"05.3.2";"003";"Umfasst nicht:"
3;"0532";"05.3.2";"003.001";"Nichtelektrische Kleingeräte für den Haushalt (s. 05.4.0)"
3;"0532";"05.3.2";"003.002";"Küchenwaagen (s. 05.4.0)"
3;"0532";"05.3.2";"003.003";"Personen- und Babywaagen (s. 12.1.3)"
4;"05321";"05.3.2.1";"000";"Küchenmaschinen"
4;"05321";"05.3.2.1";"001";"Umfasst:"
4;"05321";"05.3.2.1";"001.001";"Multifunktionsmaschinen, Mischmaschinen und Mixer"
4;"05321";"05.3.2.1";"001.002";"Allesschneider"
4;"05321";"05.3.2.1";"002";"Umfasst nicht:"
4;"05321";"05.3.2.1";"002.001";"Reparaturen an solchen Artikeln (s. 05.3.3.0)"
4;"05322";"05.3.2.2";"000";"Kaffeemaschinen, Teezubereiter und ähnliche Geräte"
4;"05322";"05.3.2.2";"001";"Umfasst:"
4;"05322";"05.3.2.2";"001.001";"Kaffeemaschinen"
4;"05322";"05.3.2.2";"001.002";"Teezubereiter"
4;"05322";"05.3.2.2";"001.003";"Wasserkocher"
4;"05322";"05.3.2.2";"001.004";"Teekessel"
4;"05322";"05.3.2.2";"002";"Umfasst nicht:"
4;"05322";"05.3.2.2";"002.001";"Reparaturen an solchen Artikeln (s. 05.3.3.0)"
4;"05323";"05.3.2.3";"000";"Bügeleisen"
4;"05323";"05.3.2.3";"001";"Umfasst:"
4;"05323";"05.3.2.3";"001.001";"Elektrische Bügeleisen"
4;"05323";"05.3.2.3";"002";"Umfasst nicht:"
4;"05323";"05.3.2.3";"002.001";"Reparaturen an solchen Artikeln (s. 05.3.3.0)"
4;"05324";"05.3.2.4";"000";"Toaster und Griller"
4;"05324";"05.3.2.4";"001";"Umfasst:"
4;"05324";"05.3.2.4";"001.001";"Elektrische Toaster und Grillgeräte"
4;"05324";"05.3.2.4";"002";"Umfasst nicht:"
4;"05324";"05.3.2.4";"002.001";"Reparaturen an solchen Artikeln (s. 05.3.3.0)"
4;"05329";"05.3.2.9";"000";"Andere elektrische Kleingeräte für den Haushalt"
4;"05329";"05.3.2.9";"001";"Umfasst:"
4;"05329";"05.3.2.9";"001.001";"Elektrische Kleingeräte für den Haushalt wie z.B.:"
4;"05329";"05.3.2.9";"001.001.001";"Kaffeemühlen"
4;"05329";"05.3.2.9";"001.001.002";"Entsafter"
4;"05329";"05.3.2.9";"001.001.003";"Dosenöffner"
4;"05329";"05.3.2.9";"001.001.004";"Fritteusen"
4;"05329";"05.3.2.9";"001.001.005";"Elektromesser"
4;"05329";"05.3.2.9";"001.001.006";"Eismaschinen"
4;"05329";"05.3.2.9";"001.001.007";"Sorbetmaschinen"
4;"05329";"05.3.2.9";"001.001.008";"Joghurtmaschinen"
4;"05329";"05.3.2.9";"001.001.009";"Wärmeplatten"
4;"05329";"05.3.2.9";"001.001.010";"Tischventilatoren"
4;"05329";"05.3.2.9";"001.001.011";"Heizdecken"
4;"05329";"05.3.2.9";"001.001.012";"Heizkissen"
4;"05329";"05.3.2.9";"002";"Umfasst nicht:"
4;"05329";"05.3.2.9";"002.001";"Reparaturen an solchen Artikeln (s. 05.3.3.0)"
3;"0533";"05.3.3";"000";"Reparaturen an Haushaltsgeräten"
3;"0533";"05.3.3";"001";"Umfasst:"
3;"0533";"05.3.3";"001.001";"Reparaturen an Haushaltsgeräten (Lohn- und Materialkosten)"
3;"0533";"05.3.3";"002";"Umfasst auch:"
3;"0533";"05.3.3";"002.001";"Leasing oder Miete von elektrischen u.a. Haushaltsgroßgeräten"
3;"0533";"05.3.3";"003";"Umfasst nicht:"
3;"0533";"05.3.3";"003.001";"Materialkäufe der Haushalte für selbst durchgeführte Reparaturen (s. 05.3.1) oder (s. 05.3.2)"
3;"0533";"05.3.3";"003.002";"Geräteinstallation (s. 05.3.1)"
4;"05330";"05.3.3.0";"000";"Reparaturen an Haushaltsgeräten"
4;"05330";"05.3.3.0";"001";"Umfasst:"
4;"05330";"05.3.3.0";"001.001";"Reparaturen an Haushaltsgeräten (Lohn- und Materialkosten)"
4;"05330";"05.3.3.0";"002";"Umfasst auch:"
4;"05330";"05.3.3.0";"002.001";"Leasing oder Miete von elektrischen u.a. Haushaltsgroßgeräten"
4;"05330";"05.3.3.0";"003";"Umfasst nicht:"
4;"05330";"05.3.3.0";"003.001";"Materialkäufe der Haushalte für selbst durchgeführte Reparaturen (s. 05.3.1) oder (s. 05.3.2)"
4;"05330";"05.3.3.0";"003.002";"Geräteinstallation (s. 05.3.1)"
2;"054";"05.4";"000";"Glaswaren, Tafelgeschirr u.a. Gebrauchsgüter für die Haushaltsführung"
3;"0540";"05.4.0";"000";"Glaswaren, Tafelgeschirr u.a. Gebrauchsgüter für die Haushaltsführung"
3;"0540";"05.4.0";"001";"Umfasst:"
3;"0540";"05.4.0";"001.001";"Glaswaren, Kristallwaren, Keramikwaren und Porzellan der Sorte, die für Tisch, Küche, Badezimmer, Toilette, Büro und Innendekoration verwendet wird"
3;"0540";"05.4.0";"001.002";"Bestecke, Schneid- und Silberwaren, Dosenöffner und Korkenzieher"
3;"0540";"05.4.0";"001.003";"Nichtelektrische Küchengeräte aller Materialien wie Kochtöpfe, Gartöpfe, Dampfdrucktöpfe, Bratpfannen, Kaffeemühlen, Püriermaschinen, Fleischwölfe, Warmhalteplatten, Küchenwaagen und andere derartige mechanische Behelfe"
3;"0540";"05.4.0";"001.004";"Nichtelektrische Haushaltsartikel aller Materialien wie Behälter für Brot, Kaffee, Gewürze usw., Abfallbehälter, Papierkörbe, Wäschekörbe, Spardosen und Sicherheitskassetten, Handtuchhalter, Flaschenständer, Bügelbretter, Briefkästen, Babyflaschen, Schnuller, Thermosflaschen und Kühltaschen"
3;"0540";"05.4.0";"001.005";"Reparaturen an solchen Artikeln"
3;"0540";"05.4.0";"002";"Umfasst nicht:"
3;"0540";"05.4.0";"002.001";"Beleuchtungseinrichtungen (s. 05.1.1)"
3;"0540";"05.4.0";"002.002";"Elektrische Haushaltsgeräte (s. 05.3.1) oder (s. 05.3.2)"
3;"0540";"05.4.0";"002.003";"Geschirr aus Pappe (s. 05.6.1)"
3;"0540";"05.4.0";"002.004";"Personen- und Babywaagen (s. 12.1.3)"
3;"0540";"05.4.0";"002.005";"Aschenbecher (s. 12.3.2)"
4;"05401";"05.4.0.1";"000";"Glaswaren, Kristallwaren, Keramikwaren und Porzellan"
4;"05401";"05.4.0.1";"001";"Umfasst:"
4;"05401";"05.4.0.1";"001.001";"Glaswaren, Kristallwaren, Keramikwaren und Porzellan der Sorte, die für Tisch, Küche, Badezimmer, Toilette, Büro und Innendekoration verwendet wird"
4;"05401";"05.4.0.1";"002";"Umfasst nicht:"
4;"05401";"05.4.0.1";"002.001";"Reparaturen an solchen Artikeln (s. 05.4.0.4)"
4;"05402";"05.4.0.2";"000";"Bestecke, Schneid- und Silberwaren"
4;"05402";"05.4.0.2";"001";"Umfasst:"
4;"05402";"05.4.0.2";"001.001";"Bestecke, Schneid- und Silberwaren"
4;"05402";"05.4.0.2";"002";"Umfasst nicht:"
4;"05402";"05.4.0.2";"002.001";"Reparaturen an solchen Artikeln (s. 05.4.0.4)"
4;"05403";"05.4.0.3";"000";"Nichtelektrische Küchengeräte"
4;"05403";"05.4.0.3";"001";"Umfasst:"
4;"05403";"05.4.0.3";"001.001";"Nichtelektrische Küchengeräte aller Materialien wie Kochtöpfe, Gartöpfe, Dampfdrucktöpfe, Bratpfannen, Kaffeemühlen, Püriermaschinen, Fleischwölfe, Warmhalteplatten, Küchenwaagen und andere derartige mechanische Behelfe"
4;"05403";"05.4.0.3";"001.002";"Nichtelektrische Haushaltsartikel aus beliebigen Materialien wie Behälter für Brot, Kaffee, Gewürze usw., Abfallbehälter, Papierkörbe, Wäschekörbe, Spardosen und Sicherheitskassetten, Handtuchhalter, Flaschenständer, Bügelbretter, Briefkästen, Babyflaschen, Schnuller, Thermosflaschen und Kühltaschen"
4;"05403";"05.4.0.3";"002";"Umfasst nicht:"
4;"05403";"05.4.0.3";"002.001";"Elektrische Bügeleisen (s. 05.3.2.3)"
4;"05403";"05.4.0.3";"002.002";"Reparaturen an nichtelektrischen Küchengeräten (s. 05.4.0.4)"
4;"05404";"05.4.0.4";"000";"Reparaturen an Glaswaren, Tafelgeschirr u.a. Gebrauchsgütern für die Haushaltsführung"
4;"05404";"05.4.0.4";"001";"Umfasst:"
4;"05404";"05.4.0.4";"001.001";"Reparaturen an Glaswaren, Kristallwaren, Keramikwaren und Porzellan, Bestecken, Schneid- und Silberwaren und nichtelektrischen Küchengeräten"
2;"055";"05.5";"000";"Werkzeuge und Geräte für Haus und Garten"
3;"0551";"05.5.1";"000";"Motorbetriebene Werkzeuge und Geräte"
3;"0551";"05.5.1";"001";"Umfasst:"
3;"0551";"05.5.1";"001.001";"Motorbetriebene Werkzeuge und Geräte wie elektrische Bohrmaschinen, Sägen, Schleifmaschinen und Heckenscheren, Gartentraktoren, Rasenmäher, Kultivatoren, Kettensägen und Wasserpumpen"
3;"0551";"05.5.1";"001.002";"Reparaturen an solchen Artikeln"
3;"0551";"05.5.1";"002";"Umfasst auch:"
3;"0551";"05.5.1";"002.001";"Leasing oder Miete von Heimwerkerbedarf"
4;"05511";"05.5.1.1";"000";"Motorbetriebene Werkzeuge und Geräte"
4;"05511";"05.5.1.1";"001";"Umfasst:"
4;"05511";"05.5.1.1";"001.001";"Elektrische Bohrmaschinen, Schlagbohrer, elektrische Sägen, elektrische Schleifmaschinen"
4;"05511";"05.5.1.1";"001.002";"Gartentraktoren, Kettensägen, Rasenmäher, Rasen- und Heckenscheren, Kettensägen"
4;"05511";"05.5.1.1";"001.003";"Wasserpumpen"
4;"05512";"05.5.1.2";"000";"Reparatur, Leasing oder Miete von motorbetriebenen Werkzeugen und Geräten"
4;"05512";"05.5.1.2";"001";"Umfasst:"
4;"05512";"05.5.1.2";"001.001";"Reparatur, Leasing oder Miete von motorbetriebenen Werkzeugen und Geräten"
3;"0552";"05.5.2";"000";"Gartengeräte, Handwerkzeuge u.a. Gebrauchsgüter (nicht motorbetrieben) für die Haushaltsführung"
3;"0552";"05.5.2";"001";"Umfasst:"
3;"0552";"05.5.2";"001.001";"Handwerkzeuge wie Sägen, Hämmer, Schraubenzieher, Schraubenschlüssel, Spannzeuge, Zangen, Zuschneidmesser, Raspeln und Feilen"
3;"0552";"05.5.2";"001.002";"Gartenwerkzeuge wie Schubkarren, Gießkannen, Gartenschläuche, Spaten, Schaufeln, Hacken, Mistgabeln, Rechen, Sensen, Sicheln und Baumscheren"
3;"0552";"05.5.2";"001.003";"Leitern und Stufenleitern"
3;"0552";"05.5.2";"001.004";"Ausrüstungen für Türen (Scharniere, Klinken, und Schlösser), Ausrüstungen für Heizkörper und Kamine, andere Metallwaren für das Haus (Vorhangschienen, Teppichläuferstangen, Haken usw.) oder für den Garten (Ketten, Gitter, Pfosten und Bandteile zum Einzäunen und Einfassen)"
3;"0552";"05.5.2";"001.005";"Elektrokleinmaterialzubehör wie Steckdosen, Schalter, Kabel, Glühbirnen, Sicherungen, Leuchtstoffröhren, Taschenlampen, Signallampen, Handlampen, Batterien für den allgemeinen Gebrauch, Akkus, Türklingeln und Alarmanlagen"
3;"0552";"05.5.2";"001.006";"Reparaturen an solchen Artikeln"
4;"05521";"05.5.2.1";"000";"Nichtelektrische Handwerkzeuge"
4;"05521";"05.5.2.1";"001";"Umfasst:"
4;"05521";"05.5.2.1";"002";"- Sägen, Hämmer, Schraubenzieher, Schraubenschlüssel, Spannzeuge, Zangen, Zuschneidmesser, Raspeln und Feilen"
4;"05521";"05.5.2.1";"002.001";"Kraftscheren, Schubkarren, Gießkannen, Gartenschläuche; Spaten, Schaufeln, Rechen, Mistgabeln, Baumscheren"
4;"05521";"05.5.2.1";"002.002";"Leitern und Stufenleitern"
4;"05521";"05.5.2.1";"003";"Umfasst nicht:"
4;"05521";"05.5.2.1";"003.001";"Reparaturen an solchen Artikeln (s. 05.5.2.3)"
4;"05522";"05.5.2.2";"000";"Verschiedenes Handwerks- und Elektrozubehör"
4;"05522";"05.5.2.2";"001";"Umfasst:"
4;"05522";"05.5.2.2";"001.001";"Ausrüstungen für Türen (Scharniere, Klinken, und Schlösser), Ausrüstungen für Heizkörper und Kamine, andere Metallwaren für das Haus (Vorhangschienen, Teppichläuferstangen, Haken usw.) oder für den Garten (Ketten, Gitter, Pfosten und Bandteile zum Einzäunen und Einfassen)"
4;"05522";"05.5.2.2";"001.002";"Steckdosen, Schalter, Kabel, Glühbirnen, Sicherungen, Leuchtstoffröhren, Taschenlampen, Signallampen, Handlampen, Batterien, Akkus, Türklingeln, Alarmanlagen und Außenleuchten"
4;"05522";"05.5.2.2";"002";"Umfasst nicht:"
4;"05522";"05.5.2.2";"002.001";"Reparaturen an solchen Artikeln (s. 05.5.2.3)"
4;"05523";"05.5.2.3";"000";"Reparaturen an nicht motorbetriebenen Handwerkzeugen und Zubehör"
4;"05523";"05.5.2.3";"001";"Umfasst:"
4;"05523";"05.5.2.3";"001.001";"Reparaturen an nicht motorbetriebenen Handwerkzeugen und Zubehör"
2;"056";"05.6";"000";"Waren und Dienstleistungen für die Haushaltsführung"
3;"0561";"05.6.1";"000";"Verbrauchsgüter für die Haushaltsführung"
3;"0561";"05.6.1";"001";"Umfasst:"
3;"0561";"05.6.1";"001.001";"Reinigungs- und Pflegemittel, wie Schmierseifen, Waschpulver, Flüssigwaschmittel, Scheuerpulver, desinfizierende Bleichmittel, Enthärtungsmittel, Fußbodenpflegemittel, Fensterputzmittel, Wachse, Polituren, Färbemittel, Rohrreiniger, Desinfektionsmittel, Insektenvertilgungsmittel, Schädlingsbekämpfungsmittel, Fungizide und destilliertes Wasser"
3;"0561";"05.6.1";"001.002";"Reinigungsartikel wie Besen, Schrubbbürsten, Kehrichtschaufeln und Handbesen, Staubwedel, Geschirrtücher, Bodenwischtücher, Haushaltsschwämme, Topfreiniger, Stahlwolle, Fensterleder"
3;"0561";"05.6.1";"001.003";"Papiererzeugnisse, wie Filterpapier, Papiertischdecken und -servietten, Küchenrolle, Staubsaugertüten/-säcke und Geschirr aus Pappe"
3;"0561";"05.6.1";"001.004";"Andere Verbrauchsgüter, wie Aluminiumfolie, Müllbeutel, Streichhölzer, Zahnstocher, Kerzen, Lampendochte, denaturierter Spiritus, Wäscheklammern, Kleiderbügel, Schuhspanner, Schuhlöffel, Stecknadeln, Sicherheitsnadeln, Näh- und Stricknadeln, Fingerhüte, Schneiderkreide, Nägel, Schrauben, Muttern und Bolzen, Stifte, Dichtungsscheiben, Gummiringe, Einmachringe, Strohhalme, Klebstoffe und Klebestreifen für den Haushaltsgebrauch, Schnüre, Spagat und Gummihandschuhe"
3;"0561";"05.6.1";"002";"Umfasst auch:"
3;"0561";"05.6.1";"002.001";"Polituren, Schuhcremen und andere Schuhreinigungsartikel"
3;"0561";"05.6.1";"002.002";"Feuerlöscher für Haushalte"
3;"0561";"05.6.1";"003";"Umfasst nicht:"
3;"0561";"05.6.1";"003.001";"Pinsel und Spachteln für Farben, Lacke und Tapeten (s. 04.3.1)"
3;"0561";"05.6.1";"003.002";"Feuerlöscher für Fahrzeuge (s. 07.2.1)"
3;"0561";"05.6.1";"003.003";"Spezifische Erzeugnisse für die Reinigung und Instandhaltung von Fahrzeugen, wie Farben, Chromreiniger, Dichtungsmittel und Karosseriepolituren (s. 07.2.1)"
