"Ebene";"EDV-Code";"Code";"Ebene Erl.";"Titel/Erläuterungstext"
4;"05203";"05.2.0.3";"002.001";"repair of table linen and bathroom linen (s. 05.2.0.4)"
4;"05204";"05.2.0.4";"000";"Repair of household textiles"
4;"05204";"05.2.0.4";"001";"Includes:"
4;"05204";"05.2.0.4";"001.001";"repair of household textiles"
4;"05209";"05.2.0.9";"000";"Other household textiles"
4;"05209";"05.2.0.9";"001";"Includes:"
4;"05209";"05.2.0.9";"001.001";"other household textiles such as shopping bags, laundry bags, shoe bags, covers for clothes and furniture, flags, sunshades, etc."
4;"05209";"05.2.0.9";"002";"Also includes:"
4;"05209";"05.2.0.9";"002.001";"cloth bought by the piece"
4;"05209";"05.2.0.9";"002.002";"oilcloth"
4;"05209";"05.2.0.9";"002.003";"bathroom mats, rush mats and doormats"
4;"05209";"05.2.0.9";"003";"Excludes:"
4;"05209";"05.2.0.9";"003.001";"covers for motor cars, motorcycles, etc. (s. 07.2.1.3)"
4;"05209";"05.2.0.9";"003.002";"repair of other household textiles (s. 05.2.0.4)"
2;"053";"05.3";"000";"Household appliances"
3;"0531";"05.3.1";"000";"Major household appliances whether electric or not"
3;"0531";"05.3.1";"001";"Includes:"
3;"0531";"05.3.1";"001.001";"refrigerators, freezers and fridge-freezers"
3;"0531";"05.3.1";"001.002";"washing machines, dryers, drying cabinets, dishwashers, ironing and pressing machines"
3;"0531";"05.3.1";"001.003";"cookers, spit roasters, hobs, ranges, ovens and microwave ovens"
3;"0531";"05.3.1";"001.004";"air-conditioners, humidifiers, space heaters, water heaters, ventilators and extractor hoods"
3;"0531";"05.3.1";"001.005";"vacuum cleaners, steam-cleaning machines, carpet shampooing machines and machines for scrubbing, waxing and polishing floors"
3;"0531";"05.3.1";"001.006";"other major household appliances such as safes, sewing machines, knitting machines, water softeners, etc"
3;"0531";"05.3.1";"002";"Also includes:"
3;"0531";"05.3.1";"002.001";"delivery and installation of the appliances when applicable"
3;"0531";"05.3.1";"003";"Excludes:"
3;"0531";"05.3.1";"003.001";"such appliances that are built into the structure of the building (capital formation)"
4;"05311";"05.3.1.1";"000";"Refrigerators, freezers and fridge-freezers"
4;"05311";"05.3.1.1";"001";"Includes:"
4;"05311";"05.3.1.1";"001.001";"refrigerators and dual temperature refrigerators"
4;"05312";"05.3.1.2";"000";"Clothes washing machines, clothes drying machines and dish washing machines"
4;"05312";"05.3.1.2";"001";"Includes:"
4;"05312";"05.3.1.2";"001.001";"drum dryers, drying cabinets, drying radiators"
4;"05312";"05.3.1.2";"002";"Excludes:"
4;"05312";"05.3.1.2";"002.001";"repair of such articles (s. 05.3.3.0)"
4;"05313";"05.3.1.3";"000";"Cookers"
4;"05313";"05.3.1.3";"001";"Includes:"
4;"05313";"05.3.1.3";"001.001";"electric/gas/oil/ceramic panels, hobs, spit roasters, electric/gas/convection ovens, combined cookers and micro wave ovens"
4;"05313";"05.3.1.3";"002";"Excludes:"
4;"05313";"05.3.1.3";"002.001";"repair of such articles (s. 05.3.3.0)"
4;"05314";"05.3.1.4";"000";"Heaters, air conditioners"
4;"05314";"05.3.1.4";"001";"Includes:"
4;"05314";"05.3.1.4";"001.001";"air-conditioners, humidifiers, space heaters, water heaters, ventilators and extractor hoods"
4;"05314";"05.3.1.4";"002";"Excludes:"
4;"05314";"05.3.1.4";"002.001";"repair of such articles (s. 05.3.3.0)"
4;"05315";"05.3.1.5";"000";"Cleaning equipment"
4;"05315";"05.3.1.5";"001";"Includes:"
4;"05315";"05.3.1.5";"001.001";"vacuum cleaners, steam-cleaning machines, carpet shampooing machines and machines for scrubbing, waxing and polishing floors"
4;"05315";"05.3.1.5";"002";"Excludes:"
4;"05315";"05.3.1.5";"002.001";"repair of such articles (s. 05.3.3.0)"
4;"05319";"05.3.1.9";"000";"Other major household appliances"
4;"05319";"05.3.1.9";"001";"Includes:"
4;"05319";"05.3.1.9";"001.001";"other major household appliances such as safes, sewing machines, knitting machines, water softeners, etc."
4;"05319";"05.3.1.9";"002";"Excludes:"
4;"05319";"05.3.1.9";"002.001";"repair of such articles (s. 05.3.3.0)"
3;"0532";"05.3.2";"000";"Small electric household appliances"
3;"0532";"05.3.2";"001";"Includes:"
3;"0532";"05.3.2";"001.001";"coffee mills, coffee-makers, juice extractors, can-openers, food mixers, deep fryers, meat grills, knives, toasters, ice cream makers, sorbet makers, yoghurt makers, hotplates, irons, kettles, fans, electric blankets, etc."
3;"0532";"05.3.2";"002";"Excludes:"
3;"0532";"05.3.2";"002.001";"small non-electric household articles and kitchen utensils (s. 05.4.0)"
3;"0532";"05.3.2";"002.002";"household scales (s. 05.4.0)"
3;"0532";"05.3.2";"002.003";"personal weighing machines and baby scales (s. 12.1.3)"
3;"0532";"05.3.2";"002.004";"repair of such articles (s. 05.3.3.0)"
4;"05321";"05.3.2.1";"000";"Food processing appliances"
4;"05321";"05.3.2.1";"001";"Includes:"
4;"05321";"05.3.2.1";"001.001";"multi-function machine, food mixers and blenders"
4;"05321";"05.3.2.1";"001.002";"slicing machines"
4;"05321";"05.3.2.1";"002";"Excludes:"
4;"05321";"05.3.2.1";"002.001";"repair of such articles (s. 05.3.3.0)"
4;"05322";"05.3.2.2";"000";"Coffee machines, tea makers and similar appliances"
4;"05322";"05.3.2.2";"001";"Includes:"
4;"05322";"05.3.2.2";"001.001";"coffee machines"
4;"05322";"05.3.2.2";"001.002";"tea makers"
4;"05322";"05.3.2.2";"001.003";"water boilers"
4;"05322";"05.3.2.2";"001.004";"kettles"
4;"05322";"05.3.2.2";"002";"Excludes:"
4;"05322";"05.3.2.2";"002.001";"repair of such articles (s. 05.3.3.0)"
4;"05323";"05.3.2.3";"000";"Irons"
4;"05323";"05.3.2.3";"001";"Includes:"
4;"05323";"05.3.2.3";"001.001";"electric irons"
4;"05323";"05.3.2.3";"002";"Excludes:"
4;"05323";"05.3.2.3";"002.001";"repair of such articles (s. 05.3.3.0)"
4;"05324";"05.3.2.4";"000";"Toasters and grills"
4;"05324";"05.3.2.4";"001";"Includes:"
4;"05324";"05.3.2.4";"001.001";"toasters"
4;"05324";"05.3.2.4";"001.002";"sandwich grills"
4;"05324";"05.3.2.4";"001.003";"meat and fish grills"
4;"05324";"05.3.2.4";"002";"Excludes:"
4;"05324";"05.3.2.4";"002.001";"repair of such articles (s. 05.3.3.0)"
4;"05329";"05.3.2.9";"000";"Other small electric household appliances"
4;"05329";"05.3.2.9";"001";"Includes:"
4;"05329";"05.3.2.9";"001.001";"coffee mills"
4;"05329";"05.3.2.9";"001.002";"juice extractors"
4;"05329";"05.3.2.9";"001.003";"can-openers"
4;"05329";"05.3.2.9";"001.004";"deep fryers"
4;"05329";"05.3.2.9";"001.005";"knives"
4;"05329";"05.3.2.9";"001.006";"ice cream makers"
4;"05329";"05.3.2.9";"001.007";"sorbet makers"
4;"05329";"05.3.2.9";"001.008";"yoghurt makers"
4;"05329";"05.3.2.9";"001.009";"hotplates"
4;"05329";"05.3.2.9";"001.010";"fans"
4;"05329";"05.3.2.9";"001.011";"electric blankets"
4;"05329";"05.3.2.9";"002";"Excludes:"
4;"05329";"05.3.2.9";"002.001";"repair of such articles (s. 05.3.3.0)"
3;"0533";"05.3.3";"000";"Repair of household appliances"
3;"0533";"05.3.3";"001";"Includes:"
3;"0533";"05.3.3";"001.001";"repair of household appliances"
3;"0533";"05.3.3";"002";"Also includes:"
3;"0533";"05.3.3";"002.001";"total value of the service (that is, both the cost of labour and the cost of materials are covered)"
3;"0533";"05.3.3";"002.002";"charges for the leasing or rental of major household appliances"
3;"0533";"05.3.3";"003";"Excludes:"
3;"0533";"05.3.3";"003.001";"separate purchases of materials made by households with the intention of undertaking the repair themselves (s. 05.3.1) or (s. 05.3.2)"
4;"05330";"05.3.3.0";"000";"Repair of household appliances"
4;"05330";"05.3.3.0";"001";"Includes:"
4;"05330";"05.3.3.0";"001.001";"repair of household appliances"
4;"05330";"05.3.3.0";"002";"Also includes:"
4;"05330";"05.3.3.0";"002.001";"total value of the service (that is, both the cost of labour and the cost of materials are covered)"
4;"05330";"05.3.3.0";"002.002";"charges for the leasing or rental of major household appliances"
4;"05330";"05.3.3.0";"003";"Excludes:"
4;"05330";"05.3.3.0";"003.001";"separate purchases of materials made by households with the intention of undertaking the repair themselves (s. 05.3.1) or (s. 05.3.2)"
2;"054";"05.4";"000";"Glassware, tableware and household utensils"
3;"0540";"05.4.0";"000";"Glassware, tableware and household utensils"
3;"0540";"05.4.0";"001";"Includes:"
3;"0540";"05.4.0";"001.001";"glassware, crystal ware, ceramic ware and china ware of the kind used for table, kitchen, bathroom, toilet, office and indoor decoration"
3;"0540";"05.4.0";"001.002";"cutlery, flatware and silverware"
3;"0540";"05.4.0";"001.003";"non-electric kitchen utensils of all materials such as saucepans, stewpots, pressure cookers, frying pans, coffee mills, purée makers, mincers, hotplates, household scales and other such mechanical devices"
3;"0540";"05.4.0";"001.004";"non-electric household articles of all materials such as containers for bread, coffee, spices, etc., waste bins, waste-paper baskets, laundry baskets, portable money boxes and strongboxes, towel rails, bottle racks, irons and ironing boards, letter boxes, feeding bottles, thermos flasks and iceboxes"
3;"0540";"05.4.0";"001.005";"repair of such articles"
3;"0540";"05.4.0";"002";"Excludes:"
3;"0540";"05.4.0";"002.001";"lighting equipment (s. 05.1.1)"
3;"0540";"05.4.0";"002.002";"electric household appliances (s. 05.3.1) or (s. 05.3.2)"
3;"0540";"05.4.0";"002.003";"cardboard tableware (s. 05.6.1)"
3;"0540";"05.4.0";"002.004";"personal weighing machines and baby scales (s. 12.1.3)"
3;"0540";"05.4.0";"002.005";"ashtrays (s. 12.3.2)"
4;"05401";"05.4.0.1";"000";"Glassware, crystal-ware, ceramic ware and chinaware"
4;"05401";"05.4.0.1";"001";"Includes:"
4;"05401";"05.4.0.1";"001.001";"glassware, crystal ware, ceramic ware and china ware of the kind used for table, kitchen, bathroom, toilet, office and indoor decoration"
4;"05401";"05.4.0.1";"002";"Excludes:"
4;"05401";"05.4.0.1";"002.001";"repair of such articles (s. 05.4.0.4)"
4;"05402";"05.4.0.2";"000";"Cutlery, flatware and silverware"
4;"05402";"05.4.0.2";"001";"Includes:"
4;"05402";"05.4.0.2";"001.001";"cutlery, flatware and silverware"
4;"05402";"05.4.0.2";"002";"Excludes:"
4;"05402";"05.4.0.2";"002.001";"repair of such articles (s. 05.4.0.4)"
4;"05403";"05.4.0.3";"000";"Non-electric kitchen utensils and articles"
4;"05403";"05.4.0.3";"001";"Includes:"
4;"05403";"05.4.0.3";"001.001";"non-electric kitchen utensils of all materials such as saucepans, stewpots, pressure cookers, frying pans, coffee mills, purée makers, mincers, hotplates, household scales and other such mechanical devices"
4;"05403";"05.4.0.3";"001.002";"non-electric household articles of all materials such as containers for bread, coffee, spices, etc., waste bins, waste-paper baskets, laundry baskets, portable money boxes and strongboxes, towel rails, bottle racks, irons and ironing boards, letter boxes, feeding bottles, thermos flasks and iceboxes"
4;"05403";"05.4.0.3";"002";"Excludes:"
4;"05403";"05.4.0.3";"002.001";"electric irons (s. 05.3.2.3)"
4;"05403";"05.4.0.3";"002.002";"repair of non-electric kitchen utensils and articles (s. 05.4.0.4)"
4;"05404";"05.4.0.4";"000";"Repair of glassware, tableware and household utensils"
4;"05404";"05.4.0.4";"001";"Includes:"
4;"05404";"05.4.0.4";"001.001";"repair of glassware, crystal-ware, ceramic ware and chinaware, cutlery, flatware and silverware and non-electric kitchen utensils and articles"
2;"055";"05.5";"000";"Tools and equipment for house and garden"
3;"0551";"05.5.1";"000";"Major tools and equipment"
3;"0551";"05.5.1";"001";"Includes:"
3;"0551";"05.5.1";"001.001";"motorized tools and equipment such as electric drills, saws, sanders and hedge cutters, garden tractors, lawnmowers, cultivators, chainsaws and water pumps"
3;"0551";"05.5.1";"001.002";"repair of such articles"
3;"0551";"05.5.1";"002";"Also includes:"
3;"0551";"05.5.1";"002.001";"charges for the leasing or rental of do-it-yourself machinery and equipment"
4;"05511";"05.5.1.1";"000";"Motorized major tools and equipment"
4;"05511";"05.5.1.1";"001";"Includes:"
4;"05511";"05.5.1.1";"001.001";"electric drills, percussion drill, electric saws, electric sanders"
4;"05511";"05.5.1.1";"001.002";"garden tractors, chain saws, lawn movers, clipper for lawn, hedge cutters, cultivators"
4;"05511";"05.5.1.1";"001.003";"water pumps"
4;"05512";"05.5.1.2";"000";"Repair, leasing and rental of major tools and equipment"
4;"05512";"05.5.1.2";"001";"Includes:"
4;"05512";"05.5.1.2";"001.001";"repair, leasing and rental of motorized tools and equipment"
3;"0552";"05.5.2";"000";"Small tools and miscellaneous accessories"
3;"0552";"05.5.2";"001";"Includes:"
3;"0552";"05.5.2";"001.001";"hand tools such as saws, hammers, screwdrivers, wrenches, spanners, pliers, trimming knives, rasps and files"
3;"0552";"05.5.2";"001.002";"garden tools such as wheelbarrows, watering cans, hoses, spades, shovels, rakes, forks, scythes, sickles and secateurs"
3;"0552";"05.5.2";"001.003";"ladders and steps"
3;"0552";"05.5.2";"001.004";"door fittings (hinges, handles and locks), fittings for radiators and fireplaces, other metal articles for the house (curtain rails, carpet rods, hooks, etc.) or for the garden (chains, grids, stakes and hoop segments for fencing and bordering)"
3;"0552";"05.5.2";"001.005";"small electric accessories such as power sockets, switches, wiring flex, electric bulbs, fluorescent lighting tubes, torches, flashlights, hand lamps, electric batteries for general use, bells and alarms"
3;"0552";"05.5.2";"001.006";"repair of such articles"
4;"05521";"05.5.2.1";"000";"Non-motorized small tools"
4;"05521";"05.5.2.1";"001";"Includes:"
4;"05521";"05.5.2.1";"001.001";"saws, hammers, screwdriver, wrenches, spanners, pliers, trimming knives, rasps and files"
4;"05521";"05.5.2.1";"001.002";"power shears, wheelbarrows, watering cans, hoses, spades, shovels, rakes, forks and secateurs"
4;"05521";"05.5.2.1";"001.003";"ladders and steps"
4;"05521";"05.5.2.1";"002";"Excludes:"
4;"05521";"05.5.2.1";"002.001";"repair of such articles (s. 05.5.2.3)"
4;"05522";"05.5.2.2";"000";"Miscellaneous small tool accessories"
4;"05522";"05.5.2.2";"001";"Includes:"
4;"05522";"05.5.2.2";"001.001";"door fittings (hinges, handles and locks), fittings for radiators and fireplaces, other metal articles for the house (curtain rails, carpet rods, hooks, etc.) or for the garden (chains, grids, stakes and hoop segments for fencing and bordering)"
4;"05522";"05.5.2.2";"001.002";"power sockets, switches, wiring flex, light bulbs, fluorescent lighting tubes, torches, flashlights, hand-lamps, batteries, bells, alarms and outdoor lights"
4;"05522";"05.5.2.2";"002";"Excludes:"
4;"05522";"05.5.2.2";"002.001";"repair of such articles (s. 05.5.2.3)"
4;"05523";"05.5.2.3";"000";"Repair of non-motorized small tools and miscellaneous accessories"
4;"05523";"05.5.2.3";"001";"Includes:"
4;"05523";"05.5.2.3";"001.001";"repair of non-motorised small tools and miscellaneous accessories"
2;"056";"05.6";"000";"Goods and services for routine household maintenance"
3;"0561";"05.6.1";"000";"Non-durable household goods"
3;"0561";"05.6.1";"001";"Includes:"
3;"0561";"05.6.1";"001.001";"cleaning and maintenance products such as soaps, washing powders, washing liquids, scouring powders, detergents, disinfectant bleaches, softeners, conditioners, window-cleaning products, waxes, polishes, dyes, unblocking agents, disinfectants, insecticides, pesticides, fungicides and distilled water"
3;"0561";"05.6.1";"001.002";"articles for cleaning such as brooms, scrubbing brushes, dustpans and dust brushes, dusters, tea towels, floorcloths, household sponges, scourers, steel wool and chamois leathers"
3;"0561";"05.6.1";"001.003";"paper products such as filters, tablecloths and table napkins, kitchen paper, vacuum cleaner bags and cardboard tableware, including aluminium foil and plastic bin liners"
3;"0561";"05.6.1";"001.004";"other non-durable household articles such as matches, candles, lamp wicks, methylated spirits, clothes-pegs, clothes hangers, pins, safety pins, sewing needles, knitting needles, thimbles, nails, screws, nuts and bolts, tacks, washers, glues and adhesive tapes for household use, string, twine and rubber gloves"
3;"0561";"05.6.1";"002";"Also includes:"
3;"0561";"05.6.1";"002.001";"polishes, creams and other shoe-cleaning articles"
3;"0561";"05.6.1";"002.002";"fire extinguishers for households"
3;"0561";"05.6.1";"003";"Excludes:"
3;"0561";"05.6.1";"003.001";"brushes and scrapers for paint, varnish and wallpaper (s. 04.3.1)"
3;"0561";"05.6.1";"003.002";"fire extinguishers for transport equipment (s. 07.2.1)"
